,originalFileName,foundInList,recordedName,className
266,Y-VG70q026Bw_30.000_40.000.wav,True,1619597281.7138605_1619597287.6914592.wav,dog
267,Y-VPoLzHsw1s_30.000_40.000.wav,True,1619597292.2600808_1619597298.218223.wav,dog
268,Y-VV6dIcGmwI_0.000_10.000.wav,True,1619597302.3556716_1619597308.532946.wav,dog
269,Y-VbuWn-f52s_30.000_40.000.wav,True,1619597312.8532898_1619597318.696049.wav,dog
270,Y-Vo3XijOlvc_70.000_80.000.wav,True,1619597323.103162_1619597329.0792048.wav,dog
271,Y-W0tpODVUfQ_30.000_40.000.wav,True,1619597333.3514028_1619597339.3811445.wav,dog
272,Y-WelAtqGj1E_60.000_70.000.wav,True,1619597345.708834_1619597351.5540905.wav,dog
273,Y-XLzWTb3sUg_30.000_40.000.wav,True,1619597356.0579472_1619597361.9980214.wav,dog
274,Y-Y2x_3lyCqY_10.000_20.000.wav,True,1619597367.2058647_1619597373.1042497.wav,dog
275,Y-YEkSU7gXLw_30.000_40.000.wav,True,1619597378.2057831_1619597384.187549.wav,dog
276,Y-Z0yjRccfSY_17.000_27.000.wav,False,1619597390.5157323_1619597396.4929252.wav,dog
277,Y-ZBKA57bVj8_20.000_30.000.wav,True,1619597403.0734518_1619597408.9994137.wav,dog
278,Y-ZdP1MF8bIw_10.000_20.000.wav,True,1619597413.419863_1619597419.699889.wav,dog
279,Y-_A4yJmxFdM_30.000_40.000.wav,True,1619597424.019115_1619597429.9977083.wav,dog
280,Y-dvfWWc5bQ8_30.000_40.000.wav,True,1619597436.3767443_1619597442.306043.wav,dog
281,Y-eHWGca4Z8U_50.000_60.000.wav,True,1619597446.6748412_1619597452.854623.wav,dog
282,Y-ehQwV9uU8s_30.000_40.000.wav,True,1619597456.8720913_1619597462.8625848.wav,dog
283,Y-dkiBLyj6wA_30.000_40.000.wav,True,1619597468.524926_1619597474.4193492.wav,dog
284,Y-dg95jfWnP4_30.000_40.000.wav,False,1619597479.115029_1619597485.290792.wav,dog
285,Y-dDpGRPHzM0_30.000_40.000.wav,True,1619597490.2623014_1619597496.1893609.wav,dog
286,Y-cid4JHUyiI_20.000_30.000.wav,False,1619597502.1691425_1619597508.1480274.wav,dog
287,Y-cYASqmhOUo_50.000_60.000.wav,False,1619597512.9183457_1619597518.8470619.wav,dog
288,Y-bWroS6KQj4_26.000_36.000.wav,False,1619597523.3669336_1619597529.342528.wav,dog
289,Y-akpZs0cx68_30.000_40.000.wav,False,1619597534.013264_1619597539.8969698.wav,dog
290,Y-_YEMHrl2QI_2.000_12.000.wav,False,1619597544.2589889_1619597550.43976.wav,dog
291,Y-eoxW0xL72I_20.000_30.000.wav,True,1619597554.7585254_1619597560.7334492.wav,dog
292,Y-fugxRc4VhY_40.000_50.000.wav,True,1619597565.1533275_1619597571.1256332.wav,dog
293,Y-furRVKz4ac_30.000_40.000.wav,True,1619597576.4939775_1619597582.4207127.wav,dog
294,Y-hdg7DQaxW4_30.000_40.000.wav,True,1619597587.387446_1619597593.3103318.wav,dog
295,Y-hqM85LZw7c_20.000_30.000.wav,True,1619597597.9779112_1619597603.8999949.wav,dog
296,Y-i0mmYppi18_30.000_40.000.wav,True,1619597610.4744885_1619597616.3478484.wav,dog
297,Y-iQlvp-lsY4_30.000_40.000.wav,True,1619597620.9661243_1619597626.8904884.wav,dog
298,Y-jQRCubyDVU_30.000_40.000.wav,True,1619597631.3605607_1619597637.3071494.wav,dog
299,Y-kCWX1wjibc_30.000_40.000.wav,True,1619597642.1004665_1619597648.0216715.wav,dog
300,Y-lHF9tBL2B8_30.000_40.000.wav,True,1619597653.6884885_1619597659.6638954.wav,dog
301,Y-lT-SZfrIIU_140.000_150.000.wav,True,1619597665.6905985_1619597671.6685576.wav,dog
302,Y-lwNEw-ZXlQ_10.000_20.000.wav,True,1619597677.086648_1619597682.9674368.wav,dog
303,Y-m5z0sH7kGE_20.000_30.000.wav,False,1619597688.2712398_1619597694.2153933.wav,dog
304,Y-mdPX2djAUY_10.000_20.000.wav,True,1619597699.5563889_1619597705.4831607.wav,dog
305,Y-mehDRbzJME_20.000_30.000.wav,True,1619597710.0233707_1619597715.9390054.wav,dog
306,Y-mn4rI21T-4_30.000_40.000.wav,True,1619597719.9515362_1619597725.8936932.wav,dog
307,Y-mt3E7_Ovlo_30.000_40.000.wav,False,1619597730.2160692_1619597736.1487038.wav,dog
308,Y-unossccIwI_0.000_5.000.wav,False,1619597741.675172_1619597747.6557393.wav,dog
309,Y-umSSowXOX0_30.000_40.000.wav,True,1619597752.2286134_1619597758.2079728.wav,dog
310,Y-u-Id9BVvIc_2.000_12.000.wav,False,1619597762.7310612_1619597768.7502496.wav,dog
311,Y-u-F4pBH3F0_30.000_40.000.wav,False,1619597773.6367083_1619597779.5864897.wav,dog
312,Y-twU2FvK4xw_50.000_60.000.wav,True,1619597784.2905796_1619597790.2211604.wav,dog
313,Y-tPtpv32DZw_10.000_20.000.wav,True,1619597796.2512937_1619597802.182876.wav,dog
314,Y-sxwmvdgmWs_21.000_31.000.wav,False,1619597806.8042107_1619597812.6858542.wav,dog
315,Y-sgDyi4BY-0_30.000_40.000.wav,True,1619597818.31512_1619597824.2966275.wav,dog
316,Y-sHWEPAUvmQ_50.000_60.000.wav,False,1619597828.8183231_1619597834.7490635.wav,dog
317,Y-rcdmMimpgk_5.000_15.000.wav,False,1619597839.1203742_1619597845.099797.wav,dog
318,Y-rT-3LOGIjw_10.000_20.000.wav,True,1619597849.6707132_1619597855.573389.wav,dog
319,Y-r97oVkDfKQ_30.000_40.000.wav,True,1619597860.2250483_1619597866.256542.wav,dog
320,Y-r7foRuzOuc_70.000_80.000.wav,True,1619597872.7882752_1619597878.7690744.wav,dog
321,Y-qfHOFxUwGQ_0.000_10.000.wav,True,1619597884.7022398_1619597890.6872807.wav,dog
322,Y-pdmLg5FbQY_30.000_40.000.wav,True,1619597894.8091257_1619597900.994849.wav,dog
323,Y-pd7_XFFy0A_100.000_110.000.wav,True,1619597905.1178794_1619597911.10492.wav,dog
324,Y-oRgzBsFneA_22.000_32.000.wav,False,1619597917.690758_1619597923.576937.wav,dog
325,Y-nveMLXxLn4_10.000_20.000.wav,True,1619597927.9505296_1619597933.7970982.wav,dog
326,Y-nvJc7KvBJ8_30.000_40.000.wav,True,1619597938.2545125_1619597944.2341173.wav,dog
327,Y-niT5wKbFOo_10.000_20.000.wav,True,1619597948.804398_1619597954.6862838.wav,dog
328,Y-naZXDdh9Ps_30.000_40.000.wav,True,1619597959.1544735_1619597965.0339904.wav,dog
329,Y-n6rtB7rMuo_30.000_40.000.wav,True,1619597969.5460217_1619597975.4150712.wav,dog
330,Y-mtTSO6FhSA_10.000_20.000.wav,True,1619597979.681929_1619597985.6574814.wav,dog
331,Y-vmRy0dU5kQ_0.000_5.000.wav,False,1619597990.1274729_1619597996.0625255.wav,dog
332,Y-wb18_6tLAE_50.000_60.000.wav,True,1619598000.329755_1619598006.757889.wav,dog
333,Y-yFeywhaivM_30.000_40.000.wav,True,1619598011.328061_1619598017.1192563.wav,dog
334,Y-yX0TlfBiFg_12.000_22.000.wav,False,1619598021.4811296_1619598027.408758.wav,dog
335,Y-yktClBEgbk_30.000_40.000.wav,True,1619598031.9305573_1619598037.8545642.wav,dog
336,Y-yspk7ebYkQ_20.000_30.000.wav,True,1619598042.3270414_1619598048.2188578.wav,dog
337,Y-za3Io5SExs_30.000_40.000.wav,True,1619598052.924926_1619598058.8027923.wav,dog
338,Y0-uzle1hzoI_0.000_10.000.wav,True,1619598063.2196357_1619598069.1866746.wav,dog
339,Y-xy_iwaQckM_50.000_60.000.wav,True,1619598075.2088468_1619598081.735801.wav,dog
340,Y-zSFmp8e43E_30.000_40.000.wav,True,1619598086.7060218_1619598092.59724.wav,dog
341,Y0Am_PbPUkuk_30.000_40.000.wav,True,1619598097.080506_1619598103.078625.wav,dog
342,Y0ApKTbVeSEU_21.000_31.000.wav,False,1619598108.0064852_1619598113.9435542.wav,dog
343,Y0BSidlvh4Ds_30.000_40.000.wav,True,1619598119.7801225_1619598125.716327.wav,dog
344,Y0BTCY5xhrIY_30.000_40.000.wav,True,1619598130.0877278_1619598136.0732749.wav,dog
345,Y0BnyrbZz8Jk_30.000_40.000.wav,True,1619598142.051398_1619598147.887649.wav,dog
346,Y0BwiOU6alvQ_0.000_10.000.wav,True,1619598152.205257_1619598158.1351354.wav,dog
347,Y0C3J02LHgVk_30.000_40.000.wav,True,1619598164.5653608_1619598170.798062.wav,dog
348,Y0CRPp8k4wEo_30.000_40.000.wav,True,1619598175.2702067_1619598181.250764.wav,dog
349,Y0CUHnK_Lh4s_30.000_40.000.wav,True,1619598187.1337917_1619598193.1122727.wav,dog
350,Y0CYxiRkfVhw_30.000_40.000.wav,True,1619598196.3264565_1619598202.304395.wav,dog
351,Y0CgZR0f_yFs_30.000_40.000.wav,True,1619598206.823317_1619598212.8057914.wav,dog
352,Y0CkERnAY8Ro_30.000_40.000.wav,True,1619598219.5886645_1619598225.4679887.wav,dog
353,Y0EOJ3ZqLJDU_10.000_20.000.wav,True,1619598229.9404042_1619598235.918479.wav,dog
354,Y0EjIJRg8ub4_30.000_40.000.wav,True,1619598241.594768_1619598247.5748885.wav,dog
355,Y0FtYHAivI2E_30.000_40.000.wav,True,1619598252.1972651_1619598258.1314592.wav,dog
356,Y0Gggc7Vz7TI_10.000_20.000.wav,True,1619598262.9012868_1619598268.7809682.wav,dog
357,Y0Gxxzj2vopc_30.000_40.000.wav,True,1619598273.3033345_1619598279.2835917.wav,dog
358,Y0IGUZWhc9Go_10.000_20.000.wav,True,1619598283.8045373_1619598289.7480948.wav,dog
359,Y0J0sN1xeDZM_30.000_40.000.wav,True,1619598294.4033937_1619598300.303443.wav,dog
360,Y0M20-hvyBvQ_110.000_120.000.wav,True,1619598306.1651947_1619598312.110118.wav,dog
361,Y0M7CEfzzGm8_220.000_230.000.wav,True,1619598316.5673144_1619598322.646585.wav,dog
362,Y0N3bFducxuc_30.000_40.000.wav,True,1619598327.0178003_1619598332.9489112.wav,dog
363,Y0NIW_5zr2zg_30.000_40.000.wav,True,1619598337.0183876_1619598343.0006914.wav,dog
364,Y0OLsNjg9Q_c_40.000_50.000.wav,True,1619598347.969264_1619598353.8508446.wav,dog
365,Y0P2dMIUs6W0_21.000_31.000.wav,False,1619598358.8221533_1619598364.7556322.wav,dog
366,Y0Q_BPEl7_Vo_30.000_40.000.wav,True,1619598369.1758199_1619598375.1616.wav,dog
367,Y0QkmP-TtIFo_300.000_310.000.wav,True,1619598382.2465055_1619598388.431601.wav,dog
368,Y0RFwwmALrBs_30.000_40.000.wav,True,1619598392.605119_1619598398.5453036.wav,dog
369,Y0RNKWKFds8Y_30.000_40.000.wav,True,1619598402.9223318_1619598408.8578556.wav,dog
370,Y0RxvhDsjL0M_30.000_40.000.wav,True,1619598415.0437307_1619598420.9793966.wav,dog
371,Y0UEClS6XhZ0_30.000_40.000.wav,True,1619598425.3973205_1619598431.3338451.wav,dog
372,Y0UhAR0Qt4UA_28.000_38.000.wav,False,1619598436.1481287_1619598442.077909.wav,dog
373,Y0XDz4i5L4nE_30.000_40.000.wav,True,1619598446.4451013_1619598452.310775.wav,dog
374,Y0XED4i5Jkzw_300.000_310.000.wav,False,1619598456.921692_1619598462.8925753.wav,dog
375,Y0XR0EQBxzZk_30.000_40.000.wav,True,1619598468.2555819_1619598474.1327486.wav,dog
376,Y0XUauSOwvzk_30.000_40.000.wav,True,1619598480.9660158_1619598486.849213.wav,dog
377,Y0X_XBckLKj8_30.000_40.000.wav,True,1619598492.526624_1619598498.5568652.wav,dog
378,Y0XouGEsWiQk_200.000_210.000.wav,True,1619598504.8374228_1619598510.7685897.wav,dog
379,Y0ZPALU8EnWQ_30.000_40.000.wav,False,1619598516.949531_1619598522.9354775.wav,dog
380,Y0ZvMYLsy5sY_20.000_30.000.wav,False,1619598527.4094672_1619598533.394119.wav,dog
381,Y0_J0BWiW7-k_12.000_22.000.wav,False,1619598538.1687481_1619598544.0027938.wav,dog
382,Y0a8RB5eOGJ4_30.000_40.000.wav,True,1619598548.424892_1619598554.3581762.wav,dog
383,Y0br2bEMg6yg_23.000_33.000.wav,False,1619598561.2416687_1619598567.175744.wav,dog
384,Y0bveNubRkUI_0.000_10.000.wav,True,1619598571.798424_1619598577.7314572.wav,dog
385,Y0cGgIDhIfdA_30.000_40.000.wav,True,1619598582.6056886_1619598588.4863114.wav,dog
386,Y0cnLnzrBcmY_10.000_20.000.wav,True,1619598593.6615229_1619598599.83899.wav,dog
387,Y0d8dFoWQ2KA_30.000_40.000.wav,True,1619598603.9579291_1619598609.9830043.wav,dog
388,Y0dI4cUQlAkQ_30.000_40.000.wav,True,1619598613.6489675_1619598619.579726.wav,dog
389,Y0eNfQDAbn_Y_20.000_30.000.wav,True,1619598623.950503_1619598629.8825505.wav,dog
390,Y0eaVWAwYCyU_40.000_50.000.wav,True,1619598634.3533578_1619598640.33292.wav,dog
391,Y0ebNDEKQWmY_2.000_12.000.wav,False,1619598646.9132025_1619598652.7927876.wav,dog
392,Y0geFG8tCbrc_0.000_9.000.wav,False,1619598657.3647401_1619598663.343638.wav,dog
393,Y0gvqDWLoBfQ_10.000_20.000.wav,True,1619598667.8666224_1619598673.7933826.wav,dog
394,Y0io4FnKo8Eg_20.000_30.000.wav,True,1619598678.2159402_1619598684.096322.wav,dog
395,Y0izj5OZGtg8_30.000_40.000.wav,True,1619598688.6176326_1619598694.5633943.wav,dog
396,Y0j2L1H_b1qM_20.000_30.000.wav,False,1619598699.8755615_1619598705.9074557.wav,dog
397,Y0kTHgSzQkfw_10.000_20.000.wav,True,1619598711.8868804_1619598717.8713756.wav,dog
398,Y0l2qcA0XKUs_30.000_40.000.wav,True,1619598722.2881777_1619598728.2306914.wav,dog
399,Y0lUFEAnnET8_30.000_40.000.wav,True,1619598732.7438526_1619598738.924855.wav,dog
400,Y0lV5Fln3nYA_390.000_400.000.wav,True,1619598743.3456757_1619598749.2895844.wav,dog
401,Y0m5K90TnZhI_30.000_40.000.wav,True,1619598753.847962_1619598759.931573.wav,dog
402,Y0m9QkjCVwcU_30.000_40.000.wav,True,1619598764.3006098_1619598770.1778958.wav,dog
403,Y0mkHrcDzecQ_90.000_100.000.wav,False,1619598775.1948383_1619598781.1741054.wav,dog
404,Y1GAKaKWyPzA_40.000_50.000.wav,True,1619598787.3561583_1619598793.3404253.wav,dog
405,Y3MYe_RF-Rq8_50.000_60.000.wav,True,1619598798.2162788_1619598804.1570916.wav,dog
406,Y5_OJsj6bcuo_260.000_270.000.wav,True,1619598958.720055_1619598964.6465597.wav,dishes
407,Y8EQHKEd5mm4_120.000_130.000.wav,True,1619598969.0648723_1619598975.0398424.wav,dishes
408,YA_0MlszhCDE_180.000_190.000.wav,True,1619598983.375314_1619598989.3208728.wav,dishes
409,YKs82WXeSK_I_200.000_210.000.wav,True,1619598993.971245_1619598999.9477274.wav,dishes
410,YTrdsiHl7xWA_30.000_40.000.wav,True,1619599006.474663_1619599012.3993666.wav,dishes
411,YZPDVc3hNaQs_80.000_90.000.wav,True,1619599017.520878_1619599023.4433048.wav,dishes
412,Y-TDsXxTaw2Q_520.000_530.000.wav,True,1619599029.5188577_1619599035.393413.wav,dishes
413,Y-WEfNbZO_LE_130.000_140.000.wav,True,1619599041.7705157_1619599047.6968668.wav,dishes
414,Y-YLpD1UW8qU_0.000_10.000.wav,True,1619599054.2746844_1619599060.2380812.wav,dishes
415,Y-hWRLlRjetY_10.000_20.000.wav,True,1619599068.5896184_1619599074.5692217.wav,dishes
416,Y-xyHS0dJ3R8_190.000_200.000.wav,True,1619599080.9480765_1619599086.8760395.wav,dishes
417,Y074nzzlXf_g_70.000_80.000.wav,True,1619599091.1939926_1619599097.062931.wav,dishes
418,Y0r2OVHasER0_140.000_150.000.wav,True,1619599101.3271153_1619599107.296396.wav,dishes
419,Y1Ulak3dMnGU_18.000_28.000.wav,False,1619599112.970627_1619599118.9930885.wav,dishes
420,Y1h5vQr1yu2E_100.000_110.000.wav,True,1619599128.8854182_1619599134.8586679.wav,dishes
421,Y1hL4MSPzMZ0_270.000_280.000.wav,True,1619599141.587692_1619599147.5621126.wav,dishes
422,Y1lqdBjdJgWg_50.000_60.000.wav,True,1619599154.089146_1619599159.9681468.wav,dishes
423,Y2MwW5vQm4wI_210.000_220.000.wav,True,1619599164.6316376_1619599170.6064968.wav,dishes
424,Y2RQQORu0diE_60.000_70.000.wav,True,1619599176.832792_1619599182.7049184.wav,dishes
425,Y2b7NoEYo56g_80.000_90.000.wav,True,1619599187.372945_1619599193.509929.wav,dishes
426,Y2dZ7ZV3vK28_30.000_40.000.wav,True,1619599199.645039_1619599205.6327393.wav,dishes
427,Y2hahuIUm410_40.000_50.000.wav,False,1619599211.311112_1619599217.246735.wav,dishes
428,Y2p230m8MT0I_60.000_70.000.wav,True,1619599221.619349_1619599227.525518.wav,dishes
429,Y2qXtaTZdvrY_20.000_30.000.wav,True,1619599232.228524_1619599238.159591.wav,dishes
430,Y2tJYLjtQQjM_170.000_180.000.wav,False,1619599242.629787_1619599248.6064177.wav,dishes
431,Y32V6Gv7S6mA_50.000_60.000.wav,True,1619599252.9255855_1619599258.8929367.wav,dishes
432,Y4FdTwg1jmAk_2.000_12.000.wav,False,1619599264.8636057_1619599270.8463607.wav,dishes
433,Y4QbTi4xcuVY_30.000_40.000.wav,False,1619599277.0086725_1619599282.932322.wav,dishes
434,Y4RPbOWqEeVk_310.000_320.000.wav,True,1619599289.0547686_1619599295.0285947.wav,dishes
435,Y4SDfWBgrXVM_10.000_20.000.wav,True,1619599301.1041145_1619599307.0324628.wav,dishes
436,Y4XoQgeO26Ls_0.000_9.000.wav,False,1619599311.2006438_1619599317.1446574.wav,dishes
437,Y4fti1n2kmss_10.000_20.000.wav,True,1619599321.856158_1619599327.9218993.wav,dishes
438,Y4vjsxKB1d5o_310.000_320.000.wav,False,1619599334.7139945_1619599340.949374.wav,dishes
439,Y5D2UdmWOipI_10.000_20.000.wav,False,1619599345.2183135_1619599351.1455119.wav,dishes
440,Y69VgW9hZ1jc_190.000_200.000.wav,True,1619599357.4222898_1619599363.2991536.wav,dishes
441,Y6faPFBUvXh0_200.000_210.000.wav,False,1619599367.8688521_1619599373.7972062.wav,dishes
442,Y6hpAs8vJOow_70.000_80.000.wav,True,1619599378.5174024_1619599384.4945822.wav,dishes
443,Y75Ro0rRqJdg_50.000_60.000.wav,True,1619599390.8691058_1619599396.845159.wav,dishes
444,Y7C4HntU8OzA_0.000_10.000.wav,True,1619599403.4240704_1619599409.39941.wav,dishes
445,Y7WlRADYl44I_30.000_40.000.wav,True,1619599415.927319_1619599421.9025855.wav,dishes
446,Y8GFntf9pr2M_120.000_130.000.wav,True,1619599428.17953_1619599434.1048012.wav,dishes
447,Y9A1Sm-1KEqo_190.000_200.000.wav,True,1619599440.1809525_1619599446.108009.wav,dishes
448,Y9SRUFh4J-9Y_80.000_90.000.wav,True,1619599450.8788488_1619599456.8547022.wav,dishes
449,Y9lBCoB8g7fU_20.000_30.000.wav,True,1619599463.230563_1619599469.158956.wav,dishes
450,Y9rjQjEg-XV0_0.000_7.000.wav,False,1619599474.2296898_1619599480.181391.wav,dishes
451,Y9wQaQJq0Aok_100.000_110.000.wav,True,1619599485.7322254_1619599491.7061703.wav,dishes
452,YBNUpvKtFrlM_380.000_390.000.wav,True,1619599497.7328992_1619599503.7080505.wav,dishes
453,Y17xCyq_4wvs_440.000_450.000.wav,True,1619599509.3820465_1619599515.3066292.wav,dishes
454,YTSnq6n8tElo_0.000_10.000.wav,True,1619599519.5237906_1619599525.4488184.wav,dishes
455,Yg42ecK_5Ql4_30.000_40.000.wav,True,1619599532.1273534_1619599538.0523105.wav,dishes
456,YdnFtHhbyprM_60.000_70.000.wav,True,1619599542.2710986_1619599548.2495303.wav,dishes
457,YiUMViXPOP78_130.000_140.000.wav,True,1619599554.9809206_1619599560.8554952.wav,dishes
458,Y1Nw-fC0gk9o_120.000_130.000.wav,True,1619599565.2231512_1619599571.1510026.wav,dishes
459,Y1SpHjTw56jg_260.000_270.000.wav,True,1619599576.0216017_1619599581.8440304.wav,dishes
460,Y23pAYyzCnU8_520.000_530.000.wav,True,1619599587.1071446_1619599593.0796914.wav,dishes
461,Y257OKP3ZLD0_30.000_40.000.wav,True,1619599599.2045724_1619599605.0922482.wav,dishes
462,Y2O_mVjMFsuQ_340.000_350.000.wav,True,1619599609.948375_1619599615.8746805.wav,dishes
463,Y57q1DKPOLYg_40.000_50.000.wav,True,1619599622.1497605_1619599628.178001.wav,dishes
464,Y5ohCslwvxdw_40.000_50.000.wav,True,1619599634.3028038_1619599640.1983063.wav,dishes
465,Y5rmbkTrYSK0_90.000_100.000.wav,True,1619599645.348281_1619599651.3259125.wav,dishes
466,Y6QExD0uUMOs_20.000_30.000.wav,True,1619599657.2499697_1619599663.2751546.wav,dishes
467,Y6Y92C4qnFPk_130.000_140.000.wav,True,1619599672.615103_1619599678.5916276.wav,dishes
468,Y6ZEtbX95qYo_190.000_200.000.wav,True,1619599685.8214142_1619599691.7666316.wav,dishes
469,Y6zcz_gJkbmQ_120.000_130.000.wav,True,1619599696.3167753_1619599702.1933014.wav,dishes
470,Y8XVCewPZYz4_420.000_430.000.wav,True,1619599706.4607217_1619599712.40424.wav,dishes
471,Y8o-Y4QP8LWs_280.000_290.000.wav,True,1619599716.9573207_1619599722.933786.wav,dishes
472,Y8vuTgV73O2o_390.000_400.000.wav,True,1619599729.3114934_1619599735.3092391.wav,dishes
473,YAY7QlDwEAH8_0.000_6.000.wav,False,1619599740.3565316_1619599746.295076.wav,dishes
474,YBc2wI4c2wBI_180.000_190.000.wav,True,1619599750.75119_1619599756.695209.wav,dishes
475,YC7D1GjuDQVA_120.000_130.000.wav,True,1619599761.5477169_1619599767.4220383.wav,dishes
476,YCJqlLZZano4_290.000_300.000.wav,True,1619599771.7397144_1619599777.917838.wav,dishes
477,YCfij00R-8Zs_280.000_290.000.wav,True,1619599783.9939308_1619599789.8200133.wav,dishes
478,YDBYzZp1jOro_200.000_210.000.wav,True,1619599794.3877923_1619599800.366337.wav,dishes
479,YDdiZEqm1g9c_20.000_30.000.wav,False,1619599804.8868232_1619599810.8613586.wav,dishes
480,YE1CXRMewTCk_200.000_210.000.wav,True,1619599816.535743_1619599822.4613013.wav,dishes
481,YEOEVEf6q_Ms_150.000_160.000.wav,True,1619599828.93867_1619599834.8646967.wav,dishes
482,YF9f9caaxmm0_370.000_380.000.wav,True,1619599839.43384_1619599845.4585283.wav,dishes
483,YG25fk1hnP30_260.000_270.000.wav,True,1619599850.9829793_1619599856.959199.wav,dishes
484,YGBPwN9NOMVo_280.000_290.000.wav,True,1619599863.285044_1619599869.232251.wav,dishes
485,YGIS6MmZwP5g_30.000_40.000.wav,True,1619599873.7837892_1619599879.7097244.wav,dishes
486,YGRpuXhXjAmk_290.000_300.000.wav,True,1619599884.2788937_1619599890.15488.wav,dishes
487,YGUk84jnXRBQ_200.000_210.000.wav,True,1619599894.5231018_1619599900.497004.wav,dishes
488,YGr1Ktuy5zq8_150.000_160.000.wav,True,1619599907.0755901_1619599912.9523747.wav,dishes
489,YHQ40IvZOFUo_210.000_220.000.wav,False,1619599917.469669_1619599923.394627.wav,dishes
490,YHzcT5VgB9uw_60.000_70.000.wav,True,1619599927.763225_1619599933.5602.wav,dishes
491,YIMrI0TfCnVw_420.000_430.000.wav,True,1619599939.1602092_1619599945.1088264.wav,dishes
492,YIN8pk34_S_k_0.000_10.000.wav,True,1619599950.7116568_1619599956.6301348.wav,dishes
493,YIdGB-Q2p-eM_30.000_40.000.wav,True,1619599961.800646_1619599967.6763682.wav,dishes
494,YJ6Dkx5KSfPs_520.000_530.000.wav,True,1619599972.09417_1619599977.9695296.wav,dishes
495,YJ9TypJdxLcI_90.000_100.000.wav,True,1619599983.641568_1619599989.56832.wav,dishes
496,YJQphdZQRTs4_40.000_50.000.wav,True,1619599993.8851762_1619599999.8222363.wav,dishes
497,YJT4g4usFWiI_50.000_60.000.wav,True,1619600005.9861915_1619600011.914345.wav,dishes
498,YJZ9Tpv6h1pA_50.000_60.000.wav,True,1619600017.8892326_1619600023.8781078.wav,dishes
499,YJiur7qz3NU8_50.000_60.000.wav,True,1619600031.7520244_1619600037.6267097.wav,dishes
500,YJyzNt1JKAiw_530.000_540.000.wav,True,1619600042.4972756_1619600048.455842.wav,dishes
501,YJz9r4H9kaTI_170.000_180.000.wav,True,1619600052.942278_1619600058.9205492.wav,dishes
502,Yhtox2pJ-XVs_190.000_200.000.wav,True,1619594958.7047853_1619594964.721088.wav,blender
503,Y-3k1Xl7eriw_140.000_150.000.wav,True,1619594972.9523168_1619594978.8666627.wav,blender
504,Y-5SglSseBko_180.000_190.000.wav,True,1619594983.3363788_1619594989.3070755.wav,blender
505,Y-6XpcYja_QQ_210.000_220.000.wav,True,1619594995.5789933_1619595001.546154.wav,blender
506,Y-BvlRNfCz1w_50.000_60.000.wav,True,1619595006.4212694_1619595012.3905923.wav,blender
507,Y-EvFB12zCk8_30.000_40.000.wav,True,1619595018.5138755_1619595024.4922035.wav,blender
508,Y-H8nh3Z1__M_170.000_180.000.wav,True,1619595029.0615382_1619595034.991018.wav,blender
509,Y-HyhSn6rU8A_100.000_110.000.wav,True,1619595040.2632215_1619595046.2422564.wav,blender
510,Y-T5KPWf0llU_110.000_120.000.wav,True,1619595052.2178216_1619595058.1966205.wav,blender
511,Y-_UM0h1qcBM_40.000_50.000.wav,True,1619595064.1749556_1619595070.1101854.wav,blender
512,Y-aHF0scCGc4_470.000_480.000.wav,True,1619595074.4290352_1619595080.3074176.wav,blender
513,Y-fy0rQoumZ0_230.000_240.000.wav,True,1619595084.877302_1619595090.8033257.wav,blender
514,Y-ghB9TOCBR8_50.000_60.000.wav,False,1619595096.9310358_1619595102.91051.wav,blender
515,Y-klrkvfrYXU_70.000_80.000.wav,True,1619595108.7872944_1619595114.7619903.wav,blender
516,Y-rQOBpBoyXw_220.000_230.000.wav,True,1619595121.1893804_1619595127.366401.wav,blender
517,Y-toGk_oBULM_330.000_340.000.wav,True,1619595132.0865846_1619595137.9145784.wav,blender
518,Y-uIrOdeAZbQ_10.000_20.000.wav,True,1619595142.5329487_1619595148.760522.wav,blender
519,Y0R06GmUsGww_40.000_50.000.wav,True,1619595153.0285082_1619595158.9564312.wav,blender
520,Y0Tt-SGltms0_480.000_490.000.wav,True,1619595163.3241053_1619595169.451225.wav,blender
521,Y0XURSgwK0VA_210.000_220.000.wav,False,1619595173.517979_1619595179.4461915.wav,blender
522,Y0_zh25VgrPY_50.000_60.000.wav,True,1619595183.4118598_1619595189.3883305.wav,blender
523,Y0hy1fvEH4Zs_30.000_40.000.wav,True,1619595193.255059_1619595199.181029.wav,blender
524,Y0kLEZglWPAI_230.000_240.000.wav,True,1619595203.8531327_1619595209.7785983.wav,blender
525,Y0oQT-Cbz6D0_60.000_70.000.wav,False,1619595216.0040042_1619595221.931332.wav,blender
526,Y0yFZ4mGgqgk_90.000_100.000.wav,True,1619595226.4993434_1619595232.4771504.wav,blender
527,Y10orprocVRw_360.000_370.000.wav,True,1619595236.9452045_1619595242.9226952.wav,blender
528,Y16YYTRJavNE_110.000_120.000.wav,True,1619595247.2904146_1619595253.2683659.wav,blender
529,Y1GUZ1qlXK8M_70.000_80.000.wav,True,1619595257.786335_1619595263.8136296.wav,blender
530,Y1MMFztEi-Hk_240.000_250.000.wav,True,1619595270.039297_1619595275.9650931.wav,blender
531,Y1f4p0vedfI8_220.000_230.000.wav,True,1619595280.6843932_1619595286.47809.wav,blender
532,Y1j3EdSOu7ME_30.000_40.000.wav,True,1619595291.1817172_1619595297.0570955.wav,blender
